price,brand,ram,ram_type,display_size,display_type,pixels,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,hdd,ssd,OS,weight,cpu_point,gpu_point,fingerprint_reader,web_camera
1155.0,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.0,235.0,18.9,AMD,AMD,0.0,512.0,WINDOWS,1.7,7135.0,914.0,1.0,0.0
1375.0,HP,64.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,7885.0,1435.0,1.0,0.0
1399.0,HP,16.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,398.27,259.08,19.55,INTEL,INTEL,0.0,512.0,WINDOWS,2.49,9933.0,1435.0,0.0,1.0
849.0,LENOVO,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.2,236.5,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.63,7983.0,914.0,1.0,0.0
1670.0,ASUS,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.0,18.2,AMD,AMD,0.0,2000.0,WINDOWS,1.5,7135.0,914.0,1.0,0.0
1249.0,DELL,16.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,314.0,227.5,15.7,INTEL,INTEL,0.0,512.0,WINDOWS,1.55,7885.0,1435.0,1.0,0.0
1429.99,LENOVO,40.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,317.7,227.36,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.24,9359.0,1435.0,1.0,0.0
849.99,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.0,235.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.7,8919.0,1129.0,1.0,0.0
3749.99,DELL,64.0,DDR5,17.0,UHD+,9216000.0,60.0,IPS,374.48,248.08,19.54,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.57,15486.0,7290.0,1.0,0.0
339.0,ASUS,20.0,DDR4,15.6,FHD,2073600.0,60.0,TN,357.2,230.4,19.9,AMD,AMD,1000.0,256.0,WINDOWS,1.75,1839.0,451.0,1.0,0.0
1899.0,AORUS,8.0,DDR4,15.6,FHD,2073600.0,240.0,IPS,357.0,244.0,27.0,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.2,12390.0,10633.0,1.0,0.0
898.32,ASUS,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.0,18.2,AMD,AMD,0.0,512.0,WINDOWS,1.5,8919.0,914.0,1.0,0.0
499.99,HP,16.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,5296.0,746.0,0.0,1.0
759.99,HP,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,222.9,20.5,INTEL,INTEL,0.0,512.0,WINDOWS,1.58,2204.0,378.0,0.0,1.0
429.0,ASUS,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,357.2,230.4,19.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.75,2015.0,425.0,0.0,1.0
1409.0,ACER,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,363.4,255.0,23.9,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.3,12472.0,7722.0,1.0,0.0
1259.0,HP,8.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,23.4,0.0,0.0,AMD,NVIDIA,0.0,1000.0,WINDOWS,2.23,9513.0,3422.0,1.0,0.0
1659.4,DELL,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,361.0,240.9,18.0,INTEL,INTEL,0.0,256.0,WINDOWS,1.79,5125.0,1435.0,0.0,1.0
369.99,ASUS,4.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.2,234.9,19.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.8,2015.0,425.0,1.0,0.0
150.67,LENOVO,4.0,LPDDR4,11.6,HD,1049088.0,60.0,IPS,290.0,204.0,20.9,INTEL,INTEL,0.0,32.0,CHROME OS,1.31,842.0,112.0,1.0,0.0
729.99,ASUS,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,213.0,15.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.4,5002.0,1097.0,1.0,0.0
9129.0,ASUS,64.0,DDR4,15.6,QHD,3686400.0,240.0,IPS,354.0,259.0,22.6,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.4,16894.0,12769.0,1.0,0.0
4019.0,MSI,32.0,DDR5,15.6,4K UHD,8294400.0,120.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.38,17166.0,12769.0,1.0,0.0
769.0,HP,8.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,357.88,255.01,23.5,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.29,9525.0,3422.0,1.0,0.0
879.0,HP,8.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.7,257.8,19.9,AMD,AMD,0.0,1000.0,WINDOWS,2.38,7135.0,914.0,1.0,0.0
1065.0,LENOVO,40.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,317.7,227.36,17.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.21,7916.0,1097.0,1.0,0.0
5339.0,MSI,64.0,DDR4,17.3,FHD,2073600.0,360.0,IPS,398.0,284.0,25.9,INTEL,NVIDIA,0.0,8000.0,WINDOWS,3.47,15486.0,8864.0,1.0,0.0
1291.02,ACER,16.0,LPDDR4X,14.0,FHD,2073600.0,60.0,IPS,322.8,212.2,17.9,AMD,NVIDIA,0.0,512.0,WINDOWS,1.39,9666.0,4713.0,1.0,0.0
5274.0,MSI,64.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.38,15486.0,12769.0,1.0,0.0
2458.23,DELL,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,321.35,212.0,19.3,INTEL,INTEL,0.0,256.0,WINDOWS,1.36,7916.0,1097.0,0.0,1.0
1649.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.1,233.9,17.8,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,7885.0,1435.0,1.0,0.0
2549.0,ASUS,32.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.5,30647.0,11933.0,1.0,0.0
599.99,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,356.6,233.1,16.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.66,5002.0,1097.0,1.0,0.0
646.99,LENOVO,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,331.0,235.0,19.1,INTEL,INTEL,0.0,512.0,WINDOWS,1.6,5002.0,1097.0,1.0,0.0
999.0,DELL,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,0.0,4000.0,WINDOWS,1.73,3240.0,425.0,0.0,1.0
1199.99,ACER,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.4,238.5,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.65,7885.0,1435.0,1.0,0.0
618.99,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,TN,324.2,215.7,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.41,5002.0,1097.0,1.0,0.0
1099.0,DELL,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,232.0,19.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,1.59,4769.0,1994.0,1.0,0.0
1059.99,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.0,242.0,17.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,7885.0,1435.0,0.0,1.0
2219.0,ASUS,36.0,DDR4,17.3,HD+,1440000.0,60.0,TN,406.9,256.0,19.9,INTEL,INTEL,0.0,4000.0,WINDOWS,2.3,3240.0,425.0,1.0,0.0
1199.99,LENOVO,16.0,LPDDR4X,14.0,2.2K,3136000.0,60.0,IPS,313.1,224.9,17.8,AMD,AMD,0.0,2000.0,WINDOWS,1.55,8919.0,1129.0,1.0,0.0
789.99,DELL,12.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,256.0,WINDOWS,1.73,5002.0,1097.0,1.0,0.0
2149.99,MSI,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.25,13001.0,9638.0,1.0,0.0
1449.0,ASUS,16.0,LPDDR5,15.6,2.8K,4665600.0,120.0,OLED,3552.0,229.0,18.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.8,15486.0,3881.0,1.0,0.0
699.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,AMD,AMD,0.0,256.0,WINDOWS,1.7,7983.0,914.0,1.0,0.0
1499.0,MSI,64.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.25,12390.0,4713.0,1.0,0.0
1249.0,LENOVO,16.0,LPDDR4X,16.0,QHD+,4096000.0,60.0,IPS,357.8,253.9,18.7,INTEL,INTEL,0.0,2000.0,WINDOWS,2.1,7885.0,1435.0,1.0,0.0
2019.0,DELL,64.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,326.0,226.0,17.6,INTEL,INTEL,0.0,512.0,WINDOWS,1.52,5002.0,1097.0,1.0,0.0
1289.99,LENOVO,16.0,LPDDR4X,14.0,2.8K,5184000.0,60.0,OLED,313.1,224.9,17.8,INTEL,INTEL,0.0,2000.0,WINDOWS,1.55,7885.0,1435.0,1.0,0.0
1119.99,LENOVO,16.0,LPDDR4X,14.0,2.8K,5184000.0,60.0,OLED,313.1,224.9,17.8,INTEL,INTEL,0.0,1000.0,WINDOWS,1.55,7885.0,1435.0,1.0,0.0
1419.99,LENOVO,16.0,LPDDR5,14.0,2.8K,5184000.0,90.0,OLED,312.4,221.4,14.6,INTEL,INTEL,0.0,1000.0,WINDOWS,1.42,9933.0,1435.0,1.0,0.0
849.0,LENOVO,8.0,LPDDR5,16.0,2.5K,3686400.0,60.0,IPS,361.51,249.65,19.2,INTEL,INTEL,0.0,1000.0,WINDOWS,2.1,9469.0,1097.0,1.0,0.0
847.57,ACER,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,362.9,237.8,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.77,7885.0,1435.0,1.0,0.0
1207.5,LENOVO,16.0,LPDDR4X,13.3,WUXGA,2304000.0,60.0,IPS,305.8,217.0,18.2,INTEL,INTEL,0.0,512.0,WINDOWS,1.19,5524.0,1435.0,1.0,0.0
1185.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,7916.0,1097.0,1.0,0.0
609.99,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.7,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.64,8919.0,1129.0,0.0,1.0
1349.99,DELL,64.0,DDR4,15.6,HD,1049088.0,60.0,TN,361.0,240.9,18.0,INTEL,INTEL,0.0,512.0,WINDOWS,1.79,5002.0,1097.0,0.0,1.0
1259.0,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,INTEL,INTEL,0.0,1000.0,WINDOWS,1.7,7885.0,1435.0,0.0,1.0
5154.0,MSI,64.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.38,15486.0,12769.0,1.0,0.0
409.0,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,1456.0,148.0,1.0,0.0
1499.0,MSI,24.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.25,13001.0,8290.0,1.0,0.0
6379.0,ASUS,32.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.5,30647.0,21036.0,1.0,0.0
1399.0,ASUS,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,256.0,22.8,AMD,NVIDIA,1000.0,1000.0,WINDOWS,2.3,13081.0,7722.0,1.0,0.0
1119.0,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.8,230.1,18.7,AMD,AMD,0.0,1000.0,WINDOWS,2.0,8919.0,1129.0,1.0,0.0
679.0,LENOVO,12.0,DDR4,14.0,FHD,2073600.0,60.0,TN,324.2,215.7,19.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.41,5125.0,1435.0,1.0,0.0
1299.99,LENOVO,16.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,317.7,227.36,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.24,9359.0,1435.0,1.0,0.0
1869.99,MSI,32.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.9,16894.0,8864.0,1.0,0.0
949.0,LENOVO,40.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.78,7983.0,914.0,1.0,0.0
1599.99,LG,16.0,LPDDR4X,17.3,WQXGA,4096000.0,60.0,IPS,380.2,260.1,17.8,INTEL,INTEL,0.0,512.0,WINDOWS,1.35,5481.0,1435.0,1.0,0.0
1072.47,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,1000.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
1099.99,DELL,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.6,15.52,AMD,NVIDIA,0.0,1000.0,WINDOWS,1.84,10523.0,2373.0,1.0,0.0
1199.0,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,356.67,233.13,16.9,AMD,AMD,0.0,2000.0,WINDOWS,1.77,10523.0,1129.0,1.0,0.0
499.99,HP,8.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,17.9,AMD,AMD,0.0,128.0,WINDOWS,1.74,1839.0,451.0,0.0,1.0
1095.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.8,230.1,18.7,INTEL,INTEL,0.0,1000.0,WINDOWS,1.8,5002.0,1097.0,0.0,1.0
2799.0,MSI,32.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,358.3,248.0,18.3,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.1,16894.0,9638.0,1.0,0.0
579.99,HP,16.0,DDR4,14.0,HD,1049088.0,60.0,TN,324.0,225.0,17.9,AMD,AMD,0.0,256.0,WINDOWS,1.46,1839.0,451.0,0.0,1.0
889.99,LENOVO,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,7916.0,1097.0,0.0,1.0
759.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,5125.0,1435.0,0.0,1.0
1299.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,228.0,18.4,INTEL,INTEL,0.0,1000.0,WINDOWS,1.82,5481.0,1435.0,1.0,0.0
1749.99,HP,64.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,228.0,18.4,INTEL,INTEL,0.0,2000.0,WINDOWS,1.82,9933.0,1435.0,1.0,0.0
1699.0,LENOVO,16.0,LPDDR5,13.3,WQXGA,4096000.0,60.0,IPS,298.0,209.0,12.9,INTEL,INTEL,0.0,4000.0,WINDOWS,1.2,7885.0,1435.0,1.0,0.0
2475.0,HP,64.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.0,257.8,20.6,INTEL,INTEL,0.0,2000.0,WINDOWS,2.05,5002.0,1097.0,1.0,0.0
918.0,DELL,4.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,235.6,16.96,INTEL,INTEL,0.0,128.0,WINDOWS,1.9,842.0,112.0,1.0,0.0
1049.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,AMD,AMD,0.0,512.0,WINDOWS,1.7,10523.0,1129.0,1.0,0.0
1036.99,HP,64.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,1000.0,WINDOWS,2.05,5002.0,1097.0,1.0,0.0
619.0,HP,32.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,17.9,AMD,AMD,0.0,1000.0,WINDOWS,1.74,7135.0,914.0,0.0,1.0
649.99,ACER,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,363.4,238.5,17.9,INTEL,INTEL,0.0,128.0,WINDOWS,1.65,5002.0,1097.0,1.0,0.0
1134.99,LENOVO,16.0,LPDDR5,16.0,WQXGA,4096000.0,60.0,IPS,361.51,249.65,19.2,INTEL,INTEL,0.0,512.0,WINDOWS,2.1,9933.0,1097.0,1.0,0.0
1059.99,HP,16.0,DDR4,15.6,HD,1049088.0,60.0,TN,358.5,242.0,19.9,INTEL,INTEL,0.0,2000.0,WINDOWS,1.75,7916.0,1097.0,0.0,1.0
2379.0,HP,16.0,DDR4,16.1,FHD,2073600.0,60.0,IPS,370.0,260.0,23.6,AMD,NVIDIA,0.0,2000.0,WINDOWS,2.46,9513.0,5970.0,1.0,0.0
2434.99,MSI,16.0,DDR5,15.6,FHD,2073600.0,144.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.25,13001.0,12022.0,1.0,0.0
1544.0,MSI,32.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,359.0,254.0,21.7,INTEL,INTEL,1000.0,512.0,WINDOWS,1.86,9525.0,3881.0,1.0,0.0
1749.0,ASUS,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,354.0,251.0,22.4,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.2,15486.0,11933.0,1.0,0.0
1309.99,HP,16.0,DDR4,16.0,3K,5898240.0,60.0,IPS,357.86,245.36,19.81,INTEL,INTEL,0.0,512.0,WINDOWS,2.01,15486.0,1435.0,1.0,0.0
5734.99,MSI,64.0,DDR5,17.0,QHD+,4096000.0,240.0,IPS,380.0,298.0,23.0,INTEL,NVIDIA,0.0,8000.0,WINDOWS,3.1,30647.0,19414.0,1.0,0.0
4369.0,MSI,64.0,DDR4,17.3,FHD,2073600.0,144.0,IPS,398.0,273.0,27.2,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.8,15486.0,8864.0,1.0,0.0
1374.99,LENOVO,40.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.7,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.59,7983.0,914.0,0.0,1.0
2499.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.1,259.08,24.89,INTEL,NVIDIA,1000.0,1000.0,WINDOWS,2.1,12390.0,5294.0,1.0,0.0
2149.0,MSI,32.0,DDR5,17.3,FHD,2073600.0,144.0,IPS,397.0,268.4,25.9,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.9,16894.0,8864.0,1.0,0.0
5589.0,ASUS,32.0,DDR4,15.6,QHD,3686400.0,165.0,IPS,355.0,260.0,22.6,AMD,NVIDIA,0.0,8000.0,WINDOWS,2.3,13081.0,11441.0,1.0,0.0
3469.99,ASUS,32.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,0.0,512.0,WINDOWS,3.0,34357.0,19414.0,1.0,0.0
4909.99,ASUS,32.0,DDR5,16.0,WQXGA,4096000.0,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,0.0,8000.0,WINDOWS,2.5,30647.0,19414.0,1.0,0.0
1099.99,DELL,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,16.96,INTEL,INTEL,0.0,1000.0,WINDOWS,1.73,7885.0,1435.0,1.0,0.0
1339.99,HP,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,242.0,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.75,5002.0,1097.0,1.0,0.0
869.0,LENOVO,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,365.0,240.0,18.9,INTEL,INTEL,0.0,256.0,WINDOWS,1.7,7916.0,1097.0,0.0,1.0
679.99,HP,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,221.0,18.7,INTEL,INTEL,0.0,1000.0,WINDOWS,1.61,5002.0,1097.0,1.0,0.0
1194.99,LENOVO,12.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,220.7,17.9,AMD,AMD,0.0,2000.0,WINDOWS,1.59,7983.0,914.0,0.0,1.0
1679.99,MSI,16.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,0.0,1000.0,WINDOWS,2.38,12390.0,10741.0,1.0,0.0
1059.99,HP,32.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,0.0,2000.0,WINDOWS,2.38,7983.0,914.0,1.0,0.0
1059.99,HP,32.0,DDR4,17.3,HD+,1440000.0,60.0,TN,400.7,257.8,19.9,AMD,AMD,2000.0,1000.0,WINDOWS,2.38,7983.0,914.0,1.0,0.0
1299.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.0,233.8,19.2,INTEL,INTEL,0.0,2000.0,WINDOWS,1.69,4769.0,1097.0,1.0,0.0
1435.0,LENOVO,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,357.0,235.0,18.9,AMD,AMD,0.0,1000.0,WINDOWS,1.7,7135.0,914.0,0.0,1.0
3799.99,DELL,64.0,DDR5,17.0,UHD+,9216000.0,60.0,IPS,374.48,248.08,19.54,INTEL,NVIDIA,0.0,4000.0,WINDOWS,2.57,15486.0,7290.0,1.0,0.0
1299.99,LENOVO,16.0,DDR4,14.0,FHD+,2304000.0,60.0,IPS,317.7,227.36,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.21,7275.0,1097.0,1.0,0.0
2399.0,LENOVO,16.0,LPDDR5,14.0,2.8K,5184000.0,60.0,OLED,318.0,230.0,15.25,INTEL,INTEL,0.0,1000.0,WINDOWS,1.4,9933.0,1435.0,1.0,0.0
719.55,HP,16.0,DDR4,13.3,FHD,2073600.0,60.0,IPS,307.6,204.5,17.9,AMD,AMD,0.0,256.0,WINDOWS,0.99,7500.0,914.0,0.0,1.0
1213.66,ACER,16.0,LPDDR4X,14.0,FHD,2073600.0,60.0,IPS,312.7,211.72,15.9,AMD,AMD,0.0,512.0,WINDOWS,1.25,7983.0,914.0,1.0,0.0
1049.99,HP,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,229.1,18.54,INTEL,INTEL,0.0,512.0,WINDOWS,1.7,7885.0,1435.0,1.0,0.0
1299.99,HP,24.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.9,228.0,18.4,INTEL,INTEL,0.0,1000.0,WINDOWS,1.82,9933.0,1435.0,1.0,0.0
839.99,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.2,215.7,19.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.41,5125.0,1435.0,0.0,1.0
599.99,HP,16.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,324.0,225.0,17.9,AMD,AMD,0.0,512.0,WINDOWS,1.46,1839.0,451.0,0.0,1.0
1019.0,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,IPS,323.0,218.0,17.9,INTEL,INTEL,0.0,512.0,WINDOWS,1.4,7885.0,1435.0,1.0,0.0
999.99,ACER,8.0,DDR4,15.6,FHD,2073600.0,144.0,IPS,363.4,255.0,23.9,AMD,NVIDIA,1000.0,512.0,WINDOWS,2.3,9513.0,7722.0,1.0,0.0
949.0,MSI,8.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,359.0,259.0,23.9,INTEL,NVIDIA,0.0,512.0,WINDOWS,2.25,8649.0,4693.0,1.0,0.0
649.99,ACER,8.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,403.5,263.7,20.9,INTEL,INTEL,1000.0,128.0,WINDOWS,2.5,5002.0,1097.0,0.0,1.0
789.99,DELL,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,1000.0,512.0,WINDOWS,1.73,5002.0,1097.0,1.0,0.0
1899.99,ACER,64.0,DDR5,15.6,QHD,3686400.0,240.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,0.0,2000.0,WINDOWS,2.5,15486.0,11652.0,1.0,0.0
1239.99,DELL,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,16.96,INTEL,INTEL,2000.0,256.0,WINDOWS,1.73,7885.0,1435.0,0.0,1.0
1154.99,HP,16.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,400.0,257.8,20.6,INTEL,INTEL,0.0,1000.0,WINDOWS,2.05,7885.0,1435.0,0.0,1.0
1099.99,HP,16.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,398.27,259.08,19.55,INTEL,INTEL,0.0,512.0,WINDOWS,2.49,9933.0,1435.0,0.0,1.0
639.0,DELL,32.0,DDR4,14.0,HD,1049088.0,60.0,TN,328.7,239.5,18.1,INTEL,INTEL,1000.0,1000.0,WINDOWS,1.64,5002.0,1097.0,0.0,1.0
1126.87,LENOVO,8.0,DDR4,14.0,FHD,2073600.0,60.0,TN,324.0,215.0,19.9,AMD,AMD,0.0,256.0,WINDOWS,1.5,5761.0,746.0,1.0,0.0
1129.0,HP,32.0,DDR4,17.3,FHD,2073600.0,60.0,IPS,398.27,259.08,19.55,INTEL,INTEL,0.0,512.0,WINDOWS,2.49,9933.0,1435.0,1.0,0.0
769.0,DELL,16.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,358.5,235.56,17.5,INTEL,INTEL,0.0,512.0,WINDOWS,1.73,3240.0,425.0,1.0,0.0
2839.99,ASUS,32.0,DDR5,17.3,QHD,3686400.0,240.0,IPS,395.0,281.1,21.4,AMD,NVIDIA,0.0,512.0,WINDOWS,2.8,14111.0,11652.0,1.0,0.0
1778.0,DELL,32.0,DDR4,14.0,HD,1049088.0,60.0,TN,328.7,239.5,18.1,INTEL,INTEL,1000.0,2000.0,WINDOWS,1.64,5002.0,1097.0,1.0,0.0
749.99,LENOVO,20.0,DDR4,15.6,FHD,2073600.0,60.0,TN,362.2,253.4,19.9,AMD,AMD,0.0,512.0,WINDOWS,1.85,8919.0,1129.0,1.0,0.0
379.0,LENOVO,20.0,DDR4,15.6,FHD,2073600.0,60.0,IPS,360.2,236.0,17.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.55,1792.0,313.0,1.0,0.0
1249.0,ASUS,16.0,LPDDR5,14.0,2.8K,5184000.0,90.0,OLED,311.2,221.1,15.9,INTEL,INTEL,0.0,1000.0,WINDOWS,1.3,15486.0,1435.0,1.0,0.0
