price,brand,ram,ram_type,display_size,display_type,resolution,screen_rate,screen_panel,length,width,height,cpu_brand,gpu_brand,ssd,os,weight,cpu_point,gpu_point,features
1899.0,MSI,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.0,254.0,21.7,INTEL,NVIDIA,512.0,WINDOWS,1.86,7213.0,1384.0,WEB CAMERA
519.99,HP,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.0,246.0,17.2,AMD,AMD,256.0,WINDOWS,2.05,,746.0,WEB CAMERA
2749.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,357.9,239.7,22.6,AMD,NVIDIA,2000.0,WINDOWS,2.37,13081.0,8886.0,FINGERPRINT READER
2099.0,ASUS,32.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,395.0,282.0,23.4,INTEL,NVIDIA,1000.0,WINDOWS,2.9,16894.0,11652.0,FINGERPRINT READER
868.0,MSI,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,512.0,WINDOWS,1.86,8200.0,7534.0,FINGERPRINT READER
499.99,ASUS,8.0,DDR4,15.6,FHD,1920 x 1080,,TN,357.2,230.4,19.9,AMD,AMD,512.0,WINDOWS,1.75,,691.0,WEB CAMERA
1299.0,ASUS,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,512.0,WINDOWS,2.0,13001.0,,FINGERPRINT READER
1299.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,1000.0,WINDOWS,1.75,9933.0,1435.0,FINGERPRINT READER
899.0,ACER,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,400.5,294.5,27.9,INTEL,NVIDIA,512.0,WINDOWS,3.0,12159.0,,FINGERPRINT READER
1749.99,MSI,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,25.2,INTEL,NVIDIA,2000.0,WINDOWS,2.3,12390.0,4713.0,FINGERPRINT READER
865.0,LENOVO,16.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,359.6,266.4,21.8,INTEL,NVIDIA,1000.0,WINDOWS,2.31,12159.0,5333.0,FINGERPRINT READER
1269.9,ASUS,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,354.9,259.9,22.9,AMD,NVIDIA,2000.0,WINDOWS,2.3,,8841.0,FINGERPRINT READER
1549.99,ASUS,32.0,DDR4,15.6,FHD,1920 x 1080,300.0,IPS,354.9,259.9,22.9,AMD,NVIDIA,2000.0,WINDOWS,2.3,,5936.0,FINGERPRINT READER
749.99,HP,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,326.3,214.7,17.9,AMD,AMD,512.0,WINDOWS,1.33,,746.0,FINGERPRINT READER
549.0,HP,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,AMD,AMD,512.0,WINDOWS,1.75,,746.0,WEB CAMERA
1249.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,360.0,257.0,23.5,AMD,NVIDIA,,WINDOWS,1.98,9513.0,,FINGERPRINT READER
4368.99,ASUS,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,395.0,282.0,23.4,AMD,NVIDIA,8000.0,WINDOWS,2.8,34357.0,10610.0,FINGERPRINT READER
1639.99,ACER,32.0,DDR5,15.6,QHD,2560 x 1440,240.0,IPS,359.4,276.4,25.9,INTEL,NVIDIA,1000.0,WINDOWS,2.5,15486.0,11652.0,FINGERPRINT READER
999.99,ACER,36.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,238.5,17.9,INTEL,INTEL,1000.0,WINDOWS,1.65,3056.0,,FINGERPRINT READER
1349.0,HP,24.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,228.0,18.4,INTEL,INTEL,1000.0,WINDOWS,1.82,9933.0,1435.0,FINGERPRINT READER
739.0,HP,8.0,DDR4,14.0,FHD,1920 x 1080,,IPS,322.0,209.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.56,7916.0,1097.0,FINGERPRINT READER
1199.99,LENOVO,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.2,237.0,19.93,INTEL,INTEL,256.0,WINDOWS,1.76,7885.0,1435.0,WEB CAMERA
4135.0,DELL,32.0,DDR5,17.0,FHD+,1920 x 1200,,IPS,374.48,248.08,19.54,INTEL,NVIDIA,2000.0,WINDOWS,2.57,17166.0,7290.0,FINGERPRINT READER
999.99,LENOVO,8.0,DDR4,15.6,FHD,1920 x 1080,,TN,362.2,253.4,19.9,AMD,AMD,512.0,WINDOWS,1.85,8919.0,1129.0,FINGERPRINT READER
660.99,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,TN,358.5,242.0,17.9,AMD,AMD,2000.0,WINDOWS,1.74,7135.0,914.0,WEB CAMERA
649.0,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.7,3056.0,,WEB CAMERA
1399.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,INTEL,INTEL,2000.0,WINDOWS,1.7,7916.0,1097.0,FINGERPRINT READER
629.0,DELL,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.56,17.5,AMD,AMD,256.0,WINDOWS,1.71,2901.0,691.0,WEB CAMERA
3724.0,ASUS,64.0,DDR5,16.0,WQXGA,2560 x 1600,240.0,IPS,355.0,246.0,19.9,INTEL,NVIDIA,2000.0,WINDOWS,2.1,19272.0,,FINGERPRINT READER
886.99,LENOVO,40.0,DDR4,14.0,FHD,1920 x 1080,,IPS,324.0,220.7,17.9,AMD,AMD,512.0,WINDOWS,1.64,8919.0,1129.0,WEB CAMERA
1609.0,ASUS,16.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,512.0,WINDOWS,2.0,13001.0,,FINGERPRINT READER
2799.0,ASUS,16.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,4000.0,WINDOWS,2.0,13001.0,,FINGERPRINT READER
2129.0,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,358.0,267.0,23.4,INTEL,NVIDIA,2000.0,WINDOWS,2.38,12390.0,10741.0,FINGERPRINT READER
509.99,DELL,8.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,235.56,17.5,AMD,AMD,512.0,WINDOWS,1.71,2901.0,691.0,FINGERPRINT READER
564.99,DELL,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,235.56,17.5,AMD,AMD,512.0,WINDOWS,1.71,2901.0,691.0,FINGERPRINT READER
2319.0,HP,64.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,1000.0,WINDOWS,2.05,5125.0,1435.0,FINGERPRINT READER
1114.99,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,7885.0,1435.0,WEB CAMERA
3709.0,ASUS,32.0,DDR4,15.6,QHD,2560 x 1440,165.0,IPS,355.0,243.0,19.9,AMD,NVIDIA,2000.0,WINDOWS,1.9,13179.0,10405.0,FINGERPRINT READER
4725.0,ASUS,64.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,8000.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
1729.99,ACER,16.0,DDR4,16.0,WQXGA,2560 x 1600,165.0,IPS,358.14,261.62,19.81,INTEL,NVIDIA,256.0,WINDOWS,2.44,12390.0,8290.0,FINGERPRINT READER
1009.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1999.0,LENOVO,16.0,DDR5,16.0,WQXGA,2560 x 1600,165.0,IPS,19.9,0.0,0.0,AMD,NVIDIA,1000.0,WINDOWS,2.49,14111.0,11652.0,FINGERPRINT READER
1390.0,LENOVO,12.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.0,235.0,18.9,AMD,AMD,1000.0,WINDOWS,1.7,7135.0,914.0,FINGERPRINT READER
6204.99,ASUS,64.0,DDR5,16.0,WQXGA,2560 x 1600,240.0,IPS,354.0,264.0,22.6,INTEL,NVIDIA,8000.0,WINDOWS,2.5,30647.0,21036.0,FINGERPRINT READER
1199.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,360.0,257.0,23.5,AMD,NVIDIA,256.0,WINDOWS,1.98,9513.0,,FINGERPRINT READER
1739.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,360.0,257.0,23.5,AMD,NVIDIA,512.0,WINDOWS,1.98,9513.0,,FINGERPRINT READER
989.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,2000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
3709.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,8000.0,WINDOWS,1.75,5002.0,1097.0,FINGERPRINT READER
1379.0,ASUS,32.0,DDR5,17.3,FHD,1920 x 1080,144.0,IPS,395.0,264.0,22.9,AMD,NVIDIA,1000.0,WINDOWS,2.6,13862.0,8530.0,FINGERPRINT READER
1499.0,HP,16.0,DDR4,16.1,FHD,1920 x 1080,,IPS,370.0,260.0,23.6,AMD,NVIDIA,512.0,WINDOWS,2.46,9513.0,5970.0,FINGERPRINT READER
3234.99,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,512.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
2964.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,2000.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
3254.99,ASUS,24.0,DDR4,16.0,WQUXGA,3840 x 2400,,OLED,358.4,247.7,19.9,INTEL,INTEL,8000.0,WINDOWS,1.88,15486.0,1435.0,FINGERPRINT READER
769.0,LENOVO,8.0,LPDDR5,16.0,2.5K,2560 x 1440,,IPS,361.51,249.65,19.2,INTEL,INTEL,256.0,WINDOWS,2.1,9469.0,1097.0,FINGERPRINT READER
3959.0,ASUS,16.0,DDR5,16.0,WQUXGA,3840 x 2400,,OLED,362.0,264.0,19.9,INTEL,NVIDIA,4000.0,WINDOWS,2.4,15486.0,,FINGERPRINT READER
1389.0,ASUS,16.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,256.0,22.8,AMD,NVIDIA,512.0,WINDOWS,2.3,,5970.0,FINGERPRINT READER
719.0,DYNABOOK,16.0,LPDDR5,13.3,FHD,1920 x 1080,,IPS,306.0,210.0,17.9,INTEL,INTEL,512.0,WINDOWS,0.9,9933.0,1435.0,FINGERPRINT READER
949.99,ASUS,16.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,399.0,268.0,22.1,AMD,NVIDIA,512.0,WINDOWS,2.6,,4970.0,FINGERPRINT READER
469.0,ASUS,12.0,DDR4,15.6,HD,1366 x 768,,TN,357.2,230.4,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,2015.0,425.0,WEB CAMERA
1035.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,242.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.7,9933.0,1435.0,FINGERPRINT READER
1225.0,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,WEB CAMERA
895.0,DELL,16.0,DDR4,13.3,FHD,1920 x 1080,,IPS,305.7,207.5,16.9,INTEL,INTEL,256.0,WINDOWS,1.32,5524.0,1435.0,FINGERPRINT READER
729.99,LENOVO,12.0,DDR4,14.0,FHD,1920 x 1080,,TN,327.1,241.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.5,5125.0,1435.0,WEB CAMERA
3189.0,MSI,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.0,273.0,24.2,INTEL,NVIDIA,4000.0,WINDOWS,2.66,15486.0,8290.0,FINGERPRINT READER
3619.99,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.1,259.08,24.89,INTEL,NVIDIA,2000.0,WINDOWS,2.1,12390.0,5294.0,FINGERPRINT READER
1399.0,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,235.6,15.52,AMD,NVIDIA,2000.0,WINDOWS,1.84,10523.0,2373.0,FINGERPRINT READER
299.0,LENOVO,4.0,DDR4,11.6,HD,1366 x 768,,IPS,290.0,204.0,20.9,INTEL,INTEL,64.0,WINDOWS,1.31,1259.0,112.0,FINGERPRINT READER
799.99,DELL,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.9,249.0,18.0,AMD,AMD,512.0,WINDOWS,1.96,2901.0,691.0,FINGERPRINT READER
829.99,DELL,24.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,235.56,17.5,AMD,AMD,512.0,WINDOWS,1.71,2901.0,691.0,FINGERPRINT READER
1699.99,LENOVO,32.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.6,290.0,24.3,INTEL,NVIDIA,1000.0,WINDOWS,2.98,12390.0,5936.0,FINGERPRINT READER
4139.99,HP,64.0,DDR5,17.3,QHD,2560 x 1440,240.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,1000.0,WINDOWS,2.79,27070.0,,FINGERPRINT READER
1189.0,LENOVO,16.0,LPDDR4X,14.0,WUXGA,1920 x 1200,,IPS,315.0,221.6,14.9,INTEL,INTEL,512.0,WINDOWS,1.13,5002.0,1097.0,FINGERPRINT READER
699.99,HP,8.0,DDR4,17.3,HD+,1600 x 900,,TN,400.7,257.8,19.9,AMD,AMD,512.0,WINDOWS,2.38,,451.0,WEB CAMERA
459.0,LENOVO,20.0,DDR4,15.6,FHD,1920 x 1080,,TN,360.2,236.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.55,1792.0,313.0,FINGERPRINT READER
1199.0,HP,64.0,DDR4,17.3,FHD,1920 x 1080,,IPS,400.0,257.8,20.6,INTEL,INTEL,2000.0,WINDOWS,2.05,7916.0,1097.0,FINGERPRINT READER
1699.99,LG,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.0,226.0,16.8,INTEL,INTEL,1000.0,WINDOWS,1.12,5125.0,1435.0,FINGERPRINT READER
1739.99,LG,16.0,LPDDR4,16.0,WQXGA,2560 x 1600,,IPS,356.0,243.4,17.0,INTEL,INTEL,1000.0,WINDOWS,1.2,5125.0,1435.0,FINGERPRINT READER
689.0,HP,8.0,DDR4,17.3,FHD,1920 x 1080,,IPS,400.7,257.8,19.9,AMD,AMD,512.0,WINDOWS,2.38,7135.0,914.0,FINGERPRINT READER
1309.99,DELL,32.0,DDR4,15.6,FHD,1920 x 1080,120.0,IPS,358.5,235.56,16.96,INTEL,INTEL,2000.0,WINDOWS,1.73,7885.0,1435.0,FINGERPRINT READER
1519.99,DELL,32.0,DDR5,15.6,FHD,1920 x 1080,120.0,IPS,357.26,272.11,21.32,AMD,NVIDIA,2000.0,WINDOWS,2.72,14193.0,4713.0,FINGERPRINT READER
319.0,LENOVO,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.2,236.0,17.9,INTEL,INTEL,256.0,WINDOWS,1.55,1792.0,313.0,FINGERPRINT READER
1119.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,229.1,18.54,AMD,AMD,512.0,WINDOWS,1.7,10523.0,1129.0,WEB CAMERA
479.98,ACER,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,238.5,17.9,INTEL,INTEL,128.0,WINDOWS,1.65,3056.0,,WEB CAMERA
769.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,INTEL,INTEL,1000.0,WINDOWS,1.75,5002.0,1097.0,WEB CAMERA
899.0,ACER,8.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,363.4,255.0,23.9,INTEL,NVIDIA,512.0,WINDOWS,2.2,12390.0,5970.0,FINGERPRINT READER
649.0,HP,8.0,DDR4,15.6,FHD,1920 x 1080,,IPS,359.4,233.9,19.9,INTEL,INTEL,256.0,WINDOWS,1.74,7916.0,1097.0,FINGERPRINT READER
2189.0,LENOVO,32.0,LPDDR5,14.0,WUXGA,1920 x 1200,,IPS,315.6,222.5,14.95,INTEL,INTEL,1000.0,WINDOWS,1.12,9359.0,1435.0,FINGERPRINT READER
2027.62,HP,32.0,DDR5,17.3,QHD,2560 x 1440,165.0,IPS,397.25,262.12,27.0,INTEL,NVIDIA,2000.0,WINDOWS,2.79,15486.0,,FINGERPRINT READER
1199.54,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,228.0,18.4,INTEL,INTEL,2000.0,WINDOWS,1.82,5481.0,1435.0,FINGERPRINT READER
799.0,HP,24.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.1,233.9,17.8,AMD,AMD,512.0,WINDOWS,1.75,7138.0,914.0,FINGERPRINT READER
1049.0,HP,32.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.9,228.0,18.4,INTEL,INTEL,1000.0,WINDOWS,1.82,5002.0,1097.0,FINGERPRINT READER
719.99,HP,64.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.7,3056.0,,FINGERPRINT READER
529.99,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,1000.0,WINDOWS,1.7,3056.0,,FINGERPRINT READER
649.99,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,2000.0,WINDOWS,1.7,3056.0,,FINGERPRINT READER
899.0,ACER,36.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,238.5,17.9,INTEL,INTEL,512.0,WINDOWS,1.65,3056.0,,FINGERPRINT READER
1199.0,HP,64.0,DDR4,14.0,WUXGA,1920 x 1200,,IPS,316.0,224.0,19.2,INTEL,INTEL,2000.0,WINDOWS,1.36,4769.0,1097.0,FINGERPRINT READER
795.0,HP,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,,,,INTEL,INTEL,512.0,WINDOWS,1.37,5524.0,1435.0,FINGERPRINT READER
1723.27,LENOVO,16.0,DDR4,14.0,FHD+,1920 x 1200,,IPS,317.7,227.36,17.9,INTEL,NVIDIA,256.0,WINDOWS,1.24,9469.0,2282.0,FINGERPRINT READER
2105.0,HP,32.0,DDR5,16.1,FHD,1920 x 1080,,IPS,369.06,247.9,23.0,INTEL,NVIDIA,512.0,WINDOWS,2.41,15486.0,,FINGERPRINT READER
459.0,LENOVO,8.0,DDR4,15.6,FHD,1920 x 1080,,TN,359.2,236.5,19.9,INTEL,INTEL,512.0,WINDOWS,1.63,4037.0,1191.0,FINGERPRINT READER
287.0,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.0,242.0,17.9,INTEL,INTEL,512.0,WINDOWS,1.7,5125.0,1435.0,FINGERPRINT READER
649.0,LENOVO,16.0,DDR4,17.3,FHD,1920 x 1080,,IPS,399.0,274.0,19.9,AMD,AMD,512.0,WINDOWS,2.04,7983.0,914.0,FINGERPRINT READER
1549.99,LENOVO,16.0,LPDDR4X,14.0,FHD,1920 x 1080,,IPS,327.5,224.0,225.3,INTEL,INTEL,1000.0,WINDOWS,1.28,5125.0,1435.0,FINGERPRINT READER
2099.99,LG,32.0,LPDDR5,16.0,WQXGA,2560 x 1600,,IPS,355.09,242.31,16.76,INTEL,INTEL,1000.0,WINDOWS,1.19,11870.0,1435.0,WEB CAMERA
1399.0,ASUS,64.0,DDR5,15.6,FHD,1920 x 1080,144.0,IPS,354.0,251.0,19.9,INTEL,NVIDIA,1000.0,WINDOWS,2.0,9525.0,,FINGERPRINT READER
1469.0,MSI,24.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,512.0,WINDOWS,1.86,7213.0,7534.0,FINGERPRINT READER
1599.99,LENOVO,24.0,DDR4,17.3,FHD,1920 x 1080,144.0,IPS,398.6,290.0,24.3,INTEL,NVIDIA,512.0,WINDOWS,2.98,12390.0,5936.0,FINGERPRINT READER
849.0,HP,20.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,1000.0,WINDOWS,1.75,3240.0,378.0,FINGERPRINT READER
649.99,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,17.9,AMD,AMD,512.0,WINDOWS,1.74,1839.0,451.0,FINGERPRINT READER
1249.0,HP,32.0,DDR4,14.0,FHD,1920 x 1080,,IPS,323.3,214.6,17.9,INTEL,INTEL,2000.0,WINDOWS,1.32,5125.0,1435.0,FINGERPRINT READER
1079.0,HP,16.0,DDR4,14.0,FHD,1920 x 1080,,IPS,323.3,214.6,17.9,INTEL,INTEL,1000.0,WINDOWS,1.32,5125.0,1435.0,FINGERPRINT READER
1699.0,HP,16.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,2000.0,WINDOWS,2.05,5125.0,1435.0,WEB CAMERA
1289.99,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,254.0,21.7,INTEL,NVIDIA,1000.0,WINDOWS,1.86,13001.0,6518.0,FINGERPRINT READER
739.99,LENOVO,8.0,LPDDR5,16.0,2.5K,2560 x 1440,,IPS,361.51,249.65,19.2,INTEL,INTEL,256.0,WINDOWS,2.1,9469.0,1097.0,FINGERPRINT READER
2149.99,LG,16.0,LPDDR5,17.0,QHD+,2560 x 1600,,IPS,378.7,258.8,17.8,INTEL,INTEL,1000.0,WINDOWS,1.35,9933.0,1435.0,FINGERPRINT READER
1802.47,HP,32.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,17.9,AMD,AMD,2000.0,WINDOWS,1.74,1839.0,451.0,WEB CAMERA
669.0,LENOVO,8.0,DDR4,17.3,FHD,1920 x 1080,,IPS,399.0,274.0,19.9,AMD,AMD,512.0,WINDOWS,2.04,7983.0,914.0,FINGERPRINT READER
5044.0,MSI,128.0,DDR5,17.3,4K UHD,3840 x 2160,144.0,IPS,397.0,330.0,23.0,INTEL,NVIDIA,2000.0,WINDOWS,3.3,30647.0,19414.0,FINGERPRINT READER
1115.0,HP,8.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,120.0,WINDOWS,2.05,5002.0,1097.0,WEB CAMERA
1012.49,HP,32.0,DDR4,17.3,FHD,1920 x 1080,,IPS,415.0,272.0,25.0,INTEL,INTEL,512.0,WINDOWS,2.45,3056.0,,WEB CAMERA
1249.99,HP,16.0,DDR4,17.3,HD+,1600 x 900,,TN,400.0,257.8,20.6,INTEL,INTEL,1000.0,WINDOWS,2.05,7885.0,1435.0,FINGERPRINT READER
959.99,HP,32.0,DDR4,17.3,FHD,1920 x 1080,,IPS,415.0,272.0,25.0,INTEL,INTEL,1000.0,WINDOWS,2.45,3056.0,,WEB CAMERA
1229.99,LENOVO,40.0,DDR4,15.6,FHD,1920 x 1080,,TN,365.0,240.0,18.9,INTEL,INTEL,512.0,WINDOWS,1.7,7916.0,1097.0,FINGERPRINT READER
269.99,HP,4.0,DDR4,14.0,HD,1366 x 768,,TN,324.0,225.0,17.9,INTEL,INTEL,64.0,WINDOWS,1.46,1259.0,112.0,WEB CAMERA
449.0,ASUS,4.0,DDR4,15.6,FHD,1920 x 1080,,TN,357.2,230.4,19.9,INTEL,INTEL,128.0,WINDOWS,1.75,2015.0,425.0,WEB CAMERA
994.99,HP,16.0,DDR4,15.6,HD,1366 x 768,,TN,358.5,242.0,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
874.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,256.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
1159.99,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,358.5,242.0,19.9,INTEL,INTEL,2000.0,WINDOWS,1.75,5125.0,1435.0,FINGERPRINT READER
499.0,ASUS,20.0,DDR4,15.6,HD,1366 x 768,,TN,357.2,230.4,19.9,INTEL,INTEL,512.0,WINDOWS,1.75,2015.0,425.0,WEB CAMERA
757.79,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.9,242.0,19.8,INTEL,INTEL,512.0,WINDOWS,1.74,7916.0,1097.0,FINGERPRINT READER
1039.0,HP,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.9,242.0,19.8,INTEL,INTEL,2000.0,WINDOWS,1.74,7885.0,1435.0,FINGERPRINT READER
869.0,HP,16.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.9,242.0,19.8,INTEL,INTEL,512.0,WINDOWS,1.74,7885.0,1435.0,FINGERPRINT READER
2629.0,HP,64.0,DDR4,17.3,FHD,1920 x 1080,,IPS,400.0,257.8,20.6,INTEL,NVIDIA,2000.0,WINDOWS,2.05,5002.0,2140.0,FINGERPRINT READER
2279.99,LENOVO,32.0,DDR5,15.6,QHD,2560 x 1440,165.0,IPS,358.8,262.35,19.99,INTEL,NVIDIA,2000.0,WINDOWS,2.4,15486.0,8841.0,FINGERPRINT READER
1389.99,HP,16.0,DDR5,16.0,WQXGA,2560 x 1600,120.0,IPS,357.37,251.71,19.9,INTEL,INTEL,512.0,WINDOWS,2.3,12159.0,3881.0,FINGERPRINT READER
1569.0,DELL,64.0,DDR4,15.6,FHD,1920 x 1080,,IPS,357.8,236.2,19.9,INTEL,INTEL,1000.0,WINDOWS,1.59,5524.0,1435.0,WEB CAMERA
2679.0,HP,64.0,DDR4,16.1,FHD,1920 x 1080,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,1000.0,WINDOWS,2.3,12472.0,4713.0,FINGERPRINT READER
3729.0,HP,32.0,DDR4,16.1,FHD,1920 x 1080,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,4000.0,WINDOWS,2.3,12472.0,4713.0,FINGERPRINT READER
1839.0,HP,16.0,DDR4,16.1,FHD,1920 x 1080,144.0,IPS,369.06,245.11,22.6,AMD,NVIDIA,1000.0,WINDOWS,2.3,12472.0,4713.0,FINGERPRINT READER
1469.0,MSI,32.0,DDR4,15.6,FHD,1920 x 1080,144.0,IPS,359.0,249.0,24.9,INTEL,NVIDIA,2000.0,WINDOWS,2.25,13001.0,8290.0,FINGERPRINT READER
249.0,LENOVO,4.0,DDR4,15.6,FHD,1920 x 1080,,IPS,360.2,236.0,17.9,INTEL,INTEL,128.0,WINDOWS,1.55,1792.0,313.0,FINGERPRINT READER
1049.0,ACER,40.0,DDR4,15.6,FHD,1920 x 1080,,IPS,363.4,247.5,17.9,AMD,AMD,1000.0,WINDOWS,1.9,,787.0,FINGERPRINT READER
2319.0,MSI,64.0,DDR4,15.6,FHD,1920 x 1080,240.0,IPS,359.0,259.0,24.9,INTEL,NVIDIA,1000.0,WINDOWS,2.25,16894.0,9638.0,FINGERPRINT READER
